6299,Candle Holders & Votives,645,5,Lenox,6298
6300,Collector Plates,1437,5,Lenox,6298
6301,Decorative Bowls,896,5,Lenox,6298
6302,Figurines,8107,5,Lenox,6298
6303,Ornaments,3134,5,Lenox,6298
6304,Picture Frames,404,5,Lenox,6298
6305,Salt & Pepper Shakers,215,5,Lenox,6298
6306,Trinkets & Hinged Boxes,338,5,Lenox,6298
6307,Vases,1811,5,Lenox,6298
6308,Other,2509,5,Lenox,6298
6309,Liberty Falls,1104,4,Decorative Collectible Brands,6123
6310,Lilliput Lane,623,4,Decorative Collectible Brands,6123
6311,Limoges,5197,4,Decorative Collectible Brands,6123
6312,Collector Plates,1228,5,Limoges,6311
6313,Trinket Boxes,2843,5,Limoges,6311
6314,Other Limoges Collectibles,1126,5,Limoges,6311
6315,Lladro,11789,4,Decorative Collectible Brands,6123
6316,Figurines,9870,5,Lladro,6315
6317,Angels,271,6,Figurines,6316
6318,Animals,719,6,Figurines,6316
6319,Other,8880,6,Figurines,6316
6320,Ornaments,423,5,Lladro,6315
6321,Other,1496,5,Lladro,6315
6322,Longaberger,44839,4,Decorative Collectible Brands,6123
6323,Baskets,10898,5,Longaberger,6322
6324,Pre-1990,323,6,Baskets,6323
6325,1990-94,752,6,Baskets,6323
6326,1995-99,2121,6,Baskets,6323
6327,2000-2004,1934,6,Baskets,6323
6328,2005-Now,3191,6,Baskets,6323
6329,Unknown,195,6,Baskets,6323
6330,Mixed Lots,2382,6,Baskets,6323
6331,Candles,89,5,Longaberger,6322
6332,Candle Holders & Votives,271,5,Longaberger,6322
6333,Coasters,118,5,Longaberger,6322
6334,Combos,5080,5,Longaberger,6322
6335,Dinnerware & Serving & Pottery,5969,5,Longaberger,6322
6336,Fabric,411,5,Longaberger,6322
6337,Garters,273,5,Longaberger,6322
6338,Handle Grippers,153,5,Longaberger,6322
6339,Handle Ties,136,5,Longaberger,6322
6340,Lids,865,5,Longaberger,6322
6341,Liners,11293,5,Longaberger,6322
6342,Magnets,11,5,Longaberger,6322
6343,Metalworks,679,5,Longaberger,6322
6344,Napkins & Placemats,518,5,Longaberger,6322
6345,Ornaments,328,5,Longaberger,6322
6346,Pens & Pencils & Pads,138,5,Longaberger,6322
6347,Pins,28,5,Longaberger,6322
6348,Prints & Wall Hangings,55,5,Longaberger,6322
6349,Protectors,1477,5,Longaberger,6322
6350,Tie-ons,2082,5,Longaberger,6322
6351,Totes & Wallets & Cases,1128,5,Longaberger,6322
6352,Cases & Accessories,80,6,Totes & Wallets & Cases,6351
6353,Totes & Bags,980,6,Totes & Wallets & Cases,6351
6354,Wallets & Coin Purses,43,6,Totes & Wallets & Cases,6351
6355,Other,25,6,Totes & Wallets & Cases,6351
6356,Towels,29,5,Longaberger,6322
6357,Other,2810,5,Longaberger,6322
6358,Madame Alexander,571,4,Decorative Collectible Brands,6123
6359,Margaret Furlong,77,4,Decorative Collectible Brands,6123
6360,Mary Engelbreit,3367,4,Decorative Collectible Brands,6123
6361,Apparel & Accessories,31,5,Mary Engelbreit,6360
6362,Ornaments,73,5,Mary Engelbreit,6360
6363,Plaques & Pictures,100,5,Mary Engelbreit,6360
6364,Teapots & Tea Sets,64,5,Mary Engelbreit,6360
6365,Mixed Lots,25,5,Mary Engelbreit,6360
6366,Other,3074,5,Mary Engelbreit,6360
6367,Midwest of Cannon Falls,2771,4,Decorative Collectible Brands,6123
6368,Napco,1106,4,Decorative Collectible Brands,6123
6369,Norman Rockwell,7599,4,Decorative Collectible Brands,6123
6370,Bells,186,5,Norman Rockwell,6369
6371,Collector Plates,4185,5,Norman Rockwell,6369
6372,Drinkware,861,5,Norman Rockwell,6369
6373,Figurines,1261,5,Norman Rockwell,6369
6374,Other,1106,5,Norman Rockwell,6369
6375,Occupied Japan,2380,4,Decorative Collectible Brands,6123
6376,Old World,941,4,Decorative Collectible Brands,6123
6377,Patricia Breen,132,4,Decorative Collectible Brands,6123
6378,PartyLite,7166,4,Decorative Collectible Brands,6123
6379,Candle Holders,4214,5,PartyLite,6378
6380,Candles,2612,5,PartyLite,6378
6381,Villages,42,5,PartyLite,6378
6382,Other,298,5,PartyLite,6378
6383,Pendelfin,130,4,Decorative Collectible Brands,6123
6384,Polonaise,282,4,Decorative Collectible Brands,6123
6385,Precious Moments,34148,4,Decorative Collectible Brands,6123
6386,Bells,380,5,Precious Moments,6385
6387,Collector Plates,716,5,Precious Moments,6385
6388,Figurines,25996,5,Precious Moments,6385
6389,Birthday,1317,6,Figurines,6388
6390,Christmas,2365,6,Figurines,6388
6391,Family,1232,6,Figurines,6388
6392,Friends & Friendship,2305,6,Figurines,6388
6393,Love & Romance,1961,6,Figurines,6388
6394,Religious & Inspirational,4253,6,Figurines,6388
6395,Lots,90,6,Figurines,6388
6396,Other,12473,6,Figurines,6388
6397,Mugs & Cups,553,5,Precious Moments,6385
6398,Ornaments,2973,5,Precious Moments,6385
6399,Picture Frames,202,5,Precious Moments,6385
6400,Plush & Tender Tails,371,5,Precious Moments,6385
6401,Tea Sets,86,5,Precious Moments,6385
6402,Waterballs,210,5,Precious Moments,6385
6403,Other,2661,5,Precious Moments,6385
6404,Rien Poortvliet,68,4,Decorative Collectible Brands,6123
6405,Roman,4725,4,Decorative Collectible Brands,6123
6406,Fontanini,2643,5,Roman,6405
6407,Seraphim Classics,1069,5,Roman,6405
6408,Other,1013,5,Roman,6405
6409,Royal Copenhagen,3616,4,Decorative Collectible Brands,6123
6410,Collector Plates,2784,5,Royal Copenhagen,6409
6411,Figurines,568,5,Royal Copenhagen,6409
6412,Other,264,5,Royal Copenhagen,6409
6413,Royal Doulton,11566,4,Decorative Collectible Brands,6123
6414,Animals,284,5,Royal Doulton,6413
6415,Bunnykins Figurines,603,5,Royal Doulton,6413
6416,Character & Toby Jugs,2796,5,Royal Doulton,6413
6417,Collector Plates,765,5,Royal Doulton,6413
6418,Figurines,5908,5,Royal Doulton,6413
6419,Series Ware,432,5,Royal Doulton,6413
6420,Other,778,5,Royal Doulton,6413
6421,San Francisco Music Box,1199,4,Decorative Collectible Brands,6123
6422,Sarah's Attic,185,4,Decorative Collectible Brands,6123
6423,Schmid,1675,4,Decorative Collectible Brands,6123
6424,Sebastian Miniatures,1652,4,Decorative Collectible Brands,6123
6425,Shelia's,787,4,Decorative Collectible Brands,6123
6426,Slavic Treasures,117,4,Decorative Collectible Brands,6123
6427,Swarovski,20437,4,Decorative Collectible Brands,6123
6428,Candle Holders,102,5,Swarovski,6427
6429,Figurines,10529,5,Swarovski,6427
6430,Jewelry,3516,5,Swarovski,6427
6431,Ornaments,2042,5,Swarovski,6427
6432,Paperweights,252,5,Swarovski,6427
6433,Picture Frames,89,5,Swarovski,6427
6434,Pins,470,5,Swarovski,6427
6435,Other,3437,5,Swarovski,6427
6436,Thomas Kinkade,3021,4,Decorative Collectible Brands,6123
6437,Collector Plates,319,5,Thomas Kinkade,6436
6438,Lighthouses,144,5,Thomas Kinkade,6436
6439,Villages & Cottages,416,5,Thomas Kinkade,6436
6440,Other,2142,5,Thomas Kinkade,6436
6441,Tom Clark,2015,4,Decorative Collectible Brands,6123
6442,Wade Figurines,3633,4,Decorative Collectible Brands,6123
6443,Wedgwood,3278,4,Decorative Collectible Brands,6123
6444,Bells,7,5,Wedgwood,6443
6445,Collector Plates,1456,5,Wedgwood,6443
6446,Ornaments,357,5,Wedgwood,6443
6447,Other,1458,5,Wedgwood,6443
6448,Williraye,377,4,Decorative Collectible Brands,6123
6449,Willitts,2909,4,Decorative Collectible Brands,6123
6450,Just the Right Shoe,2476,5,Willitts,6449
6451,Take a Seat,31,5,Willitts,6449
6452,Other,402,5,Willitts,6449
6453,Willow Tree,4213,4,Decorative Collectible Brands,6123
6454,Baskets,5261,3,Decorative Collectibles,6122
6455,Bells,9082,3,Decorative Collectibles,6122
6456,Glass & Crystal,1355,4,Bells,6455
6457,Metal,2828,4,Bells,6455
6458,Porcelain & Pottery,3944,4,Bells,6455
6459,Mixed Materials,159,4,Bells,6455
6460,Other,796,4,Bells,6455
6461,Bird Houses & Feeders,804,3,Decorative Collectibles,6122
6462,Book Ends,3300,3,Decorative Collectibles,6122
6463,Bowls,5722,3,Decorative Collectibles,6122
6464,Candles & Holders,12582,3,Decorative Collectibles,6122
6465,Chalkware,2501,3,Decorative Collectibles,6122
6466,Cloisonne,2497,3,Decorative Collectibles,6122
6467,Collector Plates,53978,3,Decorative Collectibles,6122
6468,Eggs,3893,3,Decorative Collectibles,6122
6469,Figurines,70583,3,Decorative Collectibles,6122
6470,Angels,7782,4,Figurines,6469
6471,Animals,19032,4,Figurines,6469
6472,Cartoon & TV & Movie Characters,2096,4,Figurines,6469
6473,Clowns & Circuses,3613,4,Figurines,6469
6474,Fairies & Mystical,1862,4,Figurines,6469
6475,Houses & Cottages,1212,4,Figurines,6469
6476,People,22149,4,Figurines,6469
6477,Other,12837,4,Figurines,6469
6478,Flags,2476,3,Decorative Collectibles,6122
6479,Frames,4816,3,Decorative Collectibles,6122
6480,Lighthouses,2283,3,Decorative Collectibles,6122
6481,Miniatures,10205,3,Decorative Collectibles,6122
6482,Mugs & Cups,38955,3,Decorative Collectibles,6122
6483,Music Boxes,8516,3,Decorative Collectibles,6122
6484,Pre-1900,183,4,Music Boxes,6483
6485,1900-1940,165,4,Music Boxes,6483
6486,1940-1970,1337,4,Music Boxes,6483
6487,1970-Now,6831,4,Music Boxes,6483
6488,Ornaments,11004,3,Decorative Collectibles,6122
6489,Nautical Decor,4505,3,Decorative Collectibles,6122
6490,Paperweights,5603,3,Decorative Collectibles,6122
6491,Pitchers,4452,3,Decorative Collectibles,6122
6492,Planters,5887,3,Decorative Collectibles,6122
6493,Salt & Pepper Shakers,17918,3,Decorative Collectibles,6122
6494,Seashells,966,3,Decorative Collectibles,6122
6495,Shoes,2663,3,Decorative Collectibles,6122
6496,Signs,13087,3,Decorative Collectibles,6122
6497,Snowdomes,1762,3,Decorative Collectibles,6122
6498,Spoons,16800,3,Decorative Collectibles,6122
6499,State Plates,2496,3,Decorative Collectibles,6122
6500,Tea Pots & Sets,8992,3,Decorative Collectibles,6122
6501,Trays & Platters,5401,3,Decorative Collectibles,6122
6502,Trinket Boxes,19894,3,Decorative Collectibles,6122
6503,Vases,14355,3,Decorative Collectibles,6122
6504,Wall Hangings & Mirrors,8737,3,Decorative Collectibles,6122
6505,Windchimes,1468,3,Decorative Collectibles,6122
6506,Other,28286,3,Decorative Collectibles,6122
6507,Disneyana,243079,2,Collectibles,4249
6508,Vintage (Pre-1968),8541,3,Disneyana,6507
6509,Animation Art & Cels,266,4,Vintage (Pre-1968),6508
6510,Apparel & Accessories,89,4,Vintage (Pre-1968),6508
6511,Books,775,4,Vintage (Pre-1968),6508
6512,Cards,291,4,Vintage (Pre-1968),6508
6513,Comics,453,4,Vintage (Pre-1968),6508
6514,Figurines,1137,4,Vintage (Pre-1968),6508
6515,Holiday,30,4,Vintage (Pre-1968),6508
6516,Housewares,255,4,Vintage (Pre-1968),6508
6517,Jewelry,127,4,Vintage (Pre-1968),6508
6518,Paper,462,4,Vintage (Pre-1968),6508
6519,Pins & Buttons,173,4,Vintage (Pre-1968),6508
6520,Plush Toys,161,4,Vintage (Pre-1968),6508
6521,Posters & Prints & Lithos,347,4,Vintage (Pre-1968),6508
6522,Premiums,46,4,Vintage (Pre-1968),6508
6523,Records,694,4,Vintage (Pre-1968),6508
6524,Theme Park Souvenirs,628,4,Vintage (Pre-1968),6508
6525,Toys & Games & Puzzles,921,4,Vintage (Pre-1968),6508
6526,Watches & Timepieces,220,4,Vintage (Pre-1968),6508
6527,Other,1466,4,Vintage (Pre-1968),6508
6528,Contemporary (1968-Now),234538,3,Disneyana,6507
6529,Animation Art & Cels,1135,4,Contemporary (1968-Now),6528
6530,Apparel & Accessories,5922,4,Contemporary (1968-Now),6528
6531,Coats & Jackets & Outerwear,727,5,Apparel & Accessories,6530
6532,Costumes,1243,5,Apparel & Accessories,6530
6533,Hats,882,5,Apparel & Accessories,6530
6534,T-Shirts,1800,5,Apparel & Accessories,6530
6535,Ties & Neckties,128,5,Apparel & Accessories,6530
6536,Other,1142,5,Apparel & Accessories,6530
6537,Banks,536,4,Contemporary (1968-Now),6528
6538,Bobblehead Figures,222,4,Contemporary (1968-Now),6528
6539,Books,1420,4,Contemporary (1968-Now),6528
6540,Bottles,60,4,Contemporary (1968-Now),6528
6541,Calendars,74,4,Contemporary (1968-Now),6528
6542,Bags & Cases & Wallets,1565,4,Contemporary (1968-Now),6528
6543,Coin Purses,93,5,Bags & Cases & Wallets,6542
6544,Cosmetic Bags,44,5,Bags & Cases & Wallets,6542
6545,Handbags,440,5,Bags & Cases & Wallets,6542
6546,Shoulder Bags,349,5,Bags & Cases & Wallets,6542
6547,Wallets,206,5,Bags & Cases & Wallets,6542
6548,Other,433,5,Bags & Cases & Wallets,6542
6549,Cast Member Exclusives,1606,4,Contemporary (1968-Now),6528
6550,Clocks & Radios,559,4,Contemporary (1968-Now),6528
6551,Coins,721,4,Contemporary (1968-Now),6528
6552,Collector Clubs,178,4,Contemporary (1968-Now),6528
6553,Comics,870,4,Contemporary (1968-Now),6528
6554,Disney Dollars,271,4,Contemporary (1968-Now),6528
6555,Figurines,26336,4,Contemporary (1968-Now),6528
6556,Alice in Wonderland,461,5,Figurines,6555
6557,Beauty & The Beast,370,5,Figurines,6555
6558,Cinderella,541,5,Figurines,6555
6559,Donald Duck,611,5,Figurines,6555
6560,Goofy,183,5,Figurines,6555
6561,Little Mermaid,256,5,Figurines,6555
6562,Mickey Mouse,6952,5,Figurines,6555
6563,Minnie Mouse,540,5,Figurines,6555
6564,Nightmare Before Christmas,1086,5,Figurines,6555
6565,Peter Pan,722,5,Figurines,6555
6566,Pixar Characters,620,5,Figurines,6555
6567,Sleeping Beauty,212,5,Figurines,6555
6568,Snow White,951,5,Figurines,6555
6569,Winnie the Pooh,3976,5,Figurines,6555
6570,WDCC,2893,5,Figurines,6555
6571,Other,5962,5,Figurines,6555
6572,Frames,733,4,Contemporary (1968-Now),6528
6573,Holiday,4811,4,Contemporary (1968-Now),6528
6574,Ornaments,3806,5,Holiday,6573
6575,Stockings,278,5,Holiday,6573
6576,Other,727,5,Holiday,6573
6577,Housewares,3771,4,Contemporary (1968-Now),6528
6578,Bath & Beach Towels,316,5,Housewares,6577
6579,Bedding,315,5,Housewares,6577
6580,Candles & Candle Holders,55,5,Housewares,6577
6581,Cookie Jars,409,5,Housewares,6577
6582,Dinnerware,702,5,Housewares,6577
6583,Lamps,153,5,Housewares,6577
6584,Night Lights,163,5,Housewares,6577
6585,Pillows & Cushions,91,5,Housewares,6577
6586,Salt & Pepper Shakers,376,5,Housewares,6577
6587,Other,1191,5,Housewares,6577
6588,Jewelry,2837,4,Contemporary (1968-Now),6528
6589,Keychains,1547,4,Contemporary (1968-Now),6528
6590,Limited Editions,3569,4,Contemporary (1968-Now),6528
6591,Lunchboxes & Thermoses,565,4,Contemporary (1968-Now),6528
6592,Mugs & Glasses,4761,4,Contemporary (1968-Now),6528
6593,Paper & Notepads,610,4,Contemporary (1968-Now),6528
6594,Pens & Pencils,489,4,Contemporary (1968-Now),6528
6595,Phones,228,4,Contemporary (1968-Now),6528
6596,Pins & Patches & Buttons,127874,4,Contemporary (1968-Now),6528
6597,Attraction & Ride Pins,3139,5,Pins & Patches & Buttons,6596
6598,Cast Member Exclusives,8395,5,Pins & Patches & Buttons,6596
6599,Disney Characters & Movies,50927,5,Pins & Patches & Buttons,6596
6600,101 Dalmatians,365,6,Disney Characters & Movies,6599
6601,Aladdin,450,6,Disney Characters & Movies,6599
6602,Alice in Wonderland,1515,6,Disney Characters & Movies,6599
6603,Bambi,312,6,Disney Characters & Movies,6599
6604,Belle & Beauty & The Beast,892,6,Disney Characters & Movies,6599
6605,Chip & Dale,1566,6,Disney Characters & Movies,6599
6606,Cinderella,865,6,Disney Characters & Movies,6599
6607,Donald Duck,2142,6,Disney Characters & Movies,6599
6608,Dumbo,402,6,Disney Characters & Movies,6599
6609,Eeyore,158,6,Disney Characters & Movies,6599
6610,Figment,313,6,Disney Characters & Movies,6599
6611,Finding Nemo,295,6,Disney Characters & Movies,6599
6612,Goofy,1516,6,Disney Characters & Movies,6599
6613,Haunted Mansion,860,6,Disney Characters & Movies,6599
6614,Incredibles,85,6,Disney Characters & Movies,6599
6615,Jiminy Cricket,331,6,Disney Characters & Movies,6599
6616,Lilo & Stitch,2835,6,Disney Characters & Movies,6599
6617,Little Mermaid,784,6,Disney Characters & Movies,6599
6618,Mickey Mouse,11880,6,Disney Characters & Movies,6599
6619,Minnie Mouse,2042,6,Disney Characters & Movies,6599
6620,Nightmare Before Christmas,1256,6,Disney Characters & Movies,6599
6621,Peter Pan,574,6,Disney Characters & Movies,6599
6622,Piglet,79,6,Disney Characters & Movies,6599
6623,Pinocchio,429,6,Disney Characters & Movies,6599
6624,Pirates of the Caribbean,1223,6,Disney Characters & Movies,6599
6625,Pluto,1064,6,Disney Characters & Movies,6599
6626,Sleeping Beauty,989,6,Disney Characters & Movies,6599
6627,Snow White,1325,6,Disney Characters & Movies,6599
6628,Tigger,271,6,Disney Characters & Movies,6599
6629,Tinker Bell,3416,6,Disney Characters & Movies,6599
6630,Toy Story,961,6,Disney Characters & Movies,6599
6631,Wall-E,43,6,Disney Characters & Movies,6599
6632,Who Framed Roger Rabbit,609,6,Disney Characters & Movies,6599
6633,Winnie the Pooh,1304,6,Disney Characters & Movies,6599
6634,Other,7776,6,Disney Characters & Movies,6599
6635,Disney Cruise Line,380,5,Pins & Patches & Buttons,6596
6636,Disney Store,841,5,Pins & Patches & Buttons,6596
6637,Holiday & Christmas,849,5,Pins & Patches & Buttons,6596
6638,Theme Parks,14011,5,Pins & Patches & Buttons,6596
6639,Disneyland-DCA,4511,6,Theme Parks,6638
6640,Disneyland Paris,661,6,Theme Parks,6638
6641,Hong Kong Disneyland,750,6,Theme Parks,6638
6642,Tokyo Disneyland,244,6,Theme Parks,6638
6643,Walt Disney World,7845,6,Theme Parks,6638
6644,Other,49332,5,Pins & Patches & Buttons,6596
6645,Plates,1435,4,Contemporary (1968-Now),6528
6646,Plush Toys,8787,4,Contemporary (1968-Now),6528
6647,Posters & Prints & Lithos,4374,4,Contemporary (1968-Now),6528
6648,Premiums,186,4,Contemporary (1968-Now),6528
6649,Records & Tapes & CDs,774,4,Contemporary (1968-Now),6528
6650,Signs,83,4,Contemporary (1968-Now),6528
6651,Snowglobes,1947,4,Contemporary (1968-Now),6528
6652,Stickers & Decals,828,4,Contemporary (1968-Now),6528
6653,Theme Park Souvenirs,7620,4,Contemporary (1968-Now),6528
6654,Toys & Games & Puzzles,3109,4,Contemporary (1968-Now),6528
6655,Trading Cards,941,4,Contemporary (1968-Now),6528
6656,Watches & Timepieces,3659,4,Contemporary (1968-Now),6528
6657,Other,7525,4,Contemporary (1968-Now),6528
6658,Fantasy & Mythical & Magic,77154,2,Collectibles,4249
6659,Dragons,7373,3,Fantasy & Mythical & Magic,6658
6660,Armor & Weapons,90,4,Dragons,6659
6661,Art,455,4,Dragons,6659
6662,Calendars,9,4,Dragons,6659
6663,Candles & Incense,388,4,Dragons,6659
6664,Goblets & Glasses & Mugs,147,4,Dragons,6659
6665,Jewelry,500,4,Dragons,6659
6666,Mirrors and Plaques,135,4,Dragons,6659
6667,Statues,3720,4,Dragons,6659
6668,Alabastrite & Acrylic and Resin,2341,5,Statues,6667
6669,Ceramic,109,5,Statues,6667
6670,Glass & Crystal,149,5,Statues,6667
6671,Pewter,508,5,Statues,6667
6672,Other,613,5,Statues,6667
6673,Other,1929,4,Dragons,6659
6674,Elves & Gnomes & Pixies,1348,3,Fantasy & Mythical & Magic,6658
6675,Fairies,19633,3,Fantasy & Mythical & Magic,6658
6676,Candles & Holders,110,4,Fairies,6675
6677,Cards,718,4,Fairies,6675
6678,Figures,7982,4,Fairies,6675
6679,Goblets & Glasses & Mugs,185,4,Fairies,6675
6680,Jewelry & Music Boxes,1067,4,Fairies,6675
6681,Prints & Posters,4854,4,Fairies,6675
6682,Stickers,801,4,Fairies,6675
6683,Other,3916,4,Fairies,6675
6684,Gargoyles,983,3,Fantasy & Mythical & Magic,6658
6685,Grim Reaper,400,3,Fantasy & Mythical & Magic,6658
6686,Harry Potter,4860,3,Fantasy & Mythical & Magic,6658
6687,Lord of the Rings,2701,3,Fantasy & Mythical & Magic,6658
6688,Figurines & Statues & Busts,1203,4,Lord of the Rings,6687
6689,Jewelry,90,4,Lord of the Rings,6687
6690,Posters & Prints,305,4,Lord of the Rings,6687
6691,Rings,131,4,Lord of the Rings,6687
6692,Swords,140,4,Lord of the Rings,6687
6693,T-Shirts & Patches,21,4,Lord of the Rings,6687
6694,Other,811,4,Lord of the Rings,6687
6695,Magic,27598,3,Fantasy & Mythical & Magic,6658
6696,Apparatus & Wands,395,4,Magic,6695
6697,Books & Lecture Notes,2043,4,Magic,6695
6698,Magician Memorabilia & Ephemera,1053,4,Magic,6695
6699,Posters & Prints,498,4,Magic,6695
6700,Tricks,22230,4,Magic,6695
6701,Other,1379,4,Magic,6695
6702,Mermaids,2040,3,Fantasy & Mythical & Magic,6658
6703,Pegasus,253,3,Fantasy & Mythical & Magic,6658
6704,Skulls,4056,3,Fantasy & Mythical & Magic,6658
6705,Unicorns,1468,3,Fantasy & Mythical & Magic,6658
6706,Wizards,631,3,Fantasy & Mythical & Magic,6658
6707,Other,3810,3,Fantasy & Mythical & Magic,6658
6708,Historical Memorabilia,444689,2,Collectibles,4249
6709,Accounting & Taxation,212,3,Historical Memorabilia,6708
6710,Astronauts & Space Travel,15758,3,Historical Memorabilia,6708
6711,Astronauts,580,4,Astronauts & Space Travel,6710
6712,Exploration Missions,7083,4,Astronauts & Space Travel,6710
6713,Apollo,2684,5,Exploration Missions,6712
6714,Atlas,11,5,Exploration Missions,6712
6715,Gemini,115,5,Exploration Missions,6712
6716,Mercury,176,5,Exploration Missions,6712
6717,Space Shuttles,2774,5,Exploration Missions,6712
6718,Other,1323,5,Exploration Missions,6712
6719,NASA Program,3189,4,Astronauts & Space Travel,6710
6720,Russian & Soviet Program,3731,4,Astronauts & Space Travel,6710
6721,Other,1175,4,Astronauts & Space Travel,6710
6722,Banking & Insurance,6828,3,Historical Memorabilia,6708
6723,Advertising-Print,3066,4,Banking & Insurance,6722
6724,Books,154,4,Banking & Insurance,6722
6725,Calendars,31,4,Banking & Insurance,6722
6726,Deposit Bags,283,4,Banking & Insurance,6722
6727,Mugs & Cups,16,4,Banking & Insurance,6722
6728,Pins & Badges,94,4,Banking & Insurance,6722
6729,Plush & Stuffed Animals,94,4,Banking & Insurance,6722
6730,Signs & Plaques,120,4,Banking & Insurance,6722
6731,Other,2970,4,Banking & Insurance,6722
6732,Cities & Towns,15079,3,Historical Memorabilia,6708
6733,Fairs & Parks & Architecture,28969,3,Historical Memorabilia,6708
6734,Amusement Parks,2735,4,Fairs & Parks & Architecture,6733
6735,Buildings,7328,4,Fairs & Parks & Architecture,6733
6736,Circus & Carnival,5943,4,Fairs & Parks & Architecture,6733
6737,Circus Art,1300,5,Circus & Carnival,6736
6738,Programs & Posters,1118,5,Circus & Carnival,6736
6739,Souvenirs,437,5,Circus & Carnival,6736
6740,Other,3088,5,Circus & Carnival,6736
6741,Fairs & Expositions,9888,4,Fairs & Parks & Architecture,6733
6742,County & State Fairs,982,5,Fairs & Expositions,6741
6743,World’s Fairs,7998,5,Fairs & Expositions,6741
6744,1876 Philadelphia,275,6,World’s Fairs,6743
6745,1893 Chicago,1144,6,World’s Fairs,6743
6746,1901 Buffalo,100,6,World’s Fairs,6743
6747,1904 St Louis,479,6,World’s Fairs,6743
6748,1915 San Francisco PPIE,196,6,World’s Fairs,6743
6749,1933-34 Chicago,1297,6,World’s Fairs,6743
6750,1939-40 New York,1232,6,World’s Fairs,6743
6751,1939-40 San Francisco,199,6,World’s Fairs,6743
6752,1962 Seattle,288,6,World’s Fairs,6743
6753,1964-65 New York,1137,6,World’s Fairs,6743
6754,1967 Montreal,364,6,World’s Fairs,6743
6755,1982 Knoxville,197,6,World’s Fairs,6743
6756,1986 Vancouver,55,6,World’s Fairs,6743
6757,Other,1035,6,World’s Fairs,6743
6758,Other,908,5,Fairs & Expositions,6741
6759,National Parks,2697,4,Fairs & Parks & Architecture,6733
6760,Other,378,4,Fairs & Parks & Architecture,6733
6761,Firefighting & Rescue,32590,3,Historical Memorabilia,6708
6762,Alarms & Bells,253,4,Firefighting & Rescue,6761
6763,Badges: Obsolete,747,4,Firefighting & Rescue,6761
6764,Belts & Belt Buckles,89,4,Firefighting & Rescue,6761
6765,Books,291,4,Firefighting & Rescue,6761
6766,Bunker & Turnout Gear,59,4,Firefighting & Rescue,6761
6767,Clothing,1242,4,Firefighting & Rescue,6761
6768,Cups & Mugs & Plates,629,4,Firefighting & Rescue,6761
6769,EMT & Rescue,1118,4,Firefighting & Rescue,6761
6770,Extinguishers,443,4,Firefighting & Rescue,6761
6771,Gear Bags & Duffles,32,4,Firefighting & Rescue,6761
6772,Hats & Caps,150,4,Firefighting & Rescue,6761
6773,Helmets,342,4,Firefighting & Rescue,6761
6774,Hoses & Nozzles,448,4,Firefighting & Rescue,6761
6775,Lights,266,4,Firefighting & Rescue,6761
6776,Medals & Ribbons,256,4,Firefighting & Rescue,6761
6777,Models,52,4,Firefighting & Rescue,6761
6778,Patches,9151,4,Firefighting & Rescue,6761
6779,Canada,178,5,Patches,6778
6780,U.S.,8680,5,Patches,6778
6781,International,293,5,Patches,6778
6782,Photos,2207,4,Firefighting & Rescue,6761
6783,Pins & Buttons,848,4,Firefighting & Rescue,6761
6784,Posters & Prints,8866,4,Firefighting & Rescue,6761
6785,Signs & Plaques,387,4,Firefighting & Rescue,6761
6786,Statues & Figures,349,4,Firefighting & Rescue,6761
6787,Stickers & Decals,1750,4,Firefighting & Rescue,6761
6788,International Firefighting,77,4,Firefighting & Rescue,6761
6789,Other,2538,4,Firefighting & Rescue,6761
6790,Flags & Pennants,28480,3,Historical Memorabilia,6708
6791,Confederate Flags,1156,4,Flags & Pennants,6790
6792,Decorative Flags,1183,4,Flags & Pennants,6790
6793,International Country Flags,10740,4,Flags & Pennants,6790
6794,Australia,86,5,International Country Flags,6793
6795,Brazil,54,5,International Country Flags,6793
6796,Canada,582,5,International Country Flags,6793
6797,China,59,5,International Country Flags,6793
6798,Cuba,96,5,International Country Flags,6793
6799,France,73,5,International Country Flags,6793
6800,Germany,203,5,International Country Flags,6793
6801,Great Britain,206,5,International Country Flags,6793
6802,Greece,46,5,International Country Flags,6793
6803,Ireland,230,5,International Country Flags,6793
6804,Israel,111,5,International Country Flags,6793
6805,Italy,130,5,International Country Flags,6793
6806,Jamaica,37,5,International Country Flags,6793
6807,Japan,74,5,International Country Flags,6793
6808,Mexico,132,5,International Country Flags,6793
6809,Poland,48,5,International Country Flags,6793
6810,Portugal,27,5,International Country Flags,6793
6811,Russia,119,5,International Country Flags,6793
6812,Scotland,68,5,International Country Flags,6793
6813,Spain,57,5,International Country Flags,6793
6814,Sweden,46,5,International Country Flags,6793
6815,Other,8256,5,International Country Flags,6793
6816,Pennants,1471,4,Flags & Pennants,6790
6817,United States & Country Flags,3402,4,Flags & Pennants,6790
6818,United States & State Flags,4554,4,Flags & Pennants,6790
6819,Other,5974,4,Flags & Pennants,6790
6820,Fraternal Organizations,119277,3,Historical Memorabilia,6708
6821,Boy Scouts,71469,4,Fraternal Organizations,6820
6822,Badges & Patches,59538,5,Boy Scouts,6821
6823,International Patches,516,6,Badges & Patches,6822
6824,Camp Patches,3388,6,Badges & Patches,6822
6825,Council & Shoulder Patches,10453,6,Badges & Patches,6822
6826,Insignia Patches,1901,6,Badges & Patches,6822
